,subj_idx,response,rt,showprog_c,progress_c,progress_c2
520,101,0,0.027,0.5,-0.1,0.16
521,101,1,0.7477,0.5,-0.1,0.16
522,101,1,0.5643,0.5,-0.083333333,0.173611111
523,101,1,0.74,0.5,-0.066666667,0.187777778
524,101,1,0.6605,0.5,-0.05,0.2025
525,101,1,0.6997,0.5,-0.033333333,0.217777778
526,101,0,0.6523,0.5,-0.016666667,0.233611111
527,101,1,0.5401,0.5,-0.016666667,0.233611111
528,101,1,0.6118,0.5,0,0.25
529,101,1,0.6358,0.5,0.016666667,0.266944444
530,101,1,0.7248,0.5,0.033333333,0.284444444
531,101,0,0.0081,0.5,0.05,0.3025
532,101,1,0.5801,0.5,0.05,0.3025
533,101,0,0.0747,0.5,0.066666667,0.321111111
534,101,0,0.0449,0.5,0.066666667,0.321111111
535,101,1,0.5802,0.5,0.066666667,0.321111111
536,101,1,0.644,0.5,0.083333333,0.340277778
537,101,1,0.5316,0.5,0.1,0.36
538,101,1,0.6362,0.5,0.116666667,0.380277778
539,101,1,0.5558,0.5,0.133333333,0.401111111
540,101,1,0.612,0.5,0.15,0.4225
541,101,1,0.6439,0.5,0.166666667,0.444444444
542,101,1,0.5318,0.5,0.183333333,0.466944444
543,101,0,0.0335,0.5,0.2,0.49
544,101,0,0.0498,0.5,0.2,0.49
545,101,1,0.6375,0.5,0.2,0.49
546,101,1,0.7082,0.5,0.216666667,0.513611111
547,101,0,0.4604,0.5,0.233333333,0.537777778
548,101,0,0.1145,0.5,0.233333333,0.537777778
549,101,1,0.6841,0.5,0.233333333,0.537777778
550,101,1,0.62,0.5,0.25,0.5625
551,101,1,0.7479,0.5,0.266666667,0.587777778
552,101,1,0.5967,0.5,0.283333333,0.613611111
553,101,1,0.5637,0.5,0.3,0.64
554,101,1,0.5483,0.5,0.316666667,0.666944444
555,101,1,0.5244,0.5,0.333333333,0.694444444
556,101,1,0.7397,0.5,0.35,0.7225
557,101,1,0.5722,0.5,0.366666667,0.751111111
558,101,1,0.6361,0.5,0.383333333,0.780277778
559,101,1,0.612,0.5,0.4,0.81
560,101,1,0.6366,0.5,0.416666667,0.840277778
561,101,1,0.4999,0.5,0.433333333,0.871111111
562,101,1,0.6284,0.5,0.45,0.9025
563,101,1,0.5081,0.5,0.466666667,0.934444444
564,101,1,0.5236,0.5,0.483333333,0.966944444
565,101,1,0.5991,-0.5,-0.5,0
566,101,1,0.477,-0.5,-0.483333333,0.000277778
567,101,1,0.5489,-0.5,-0.466666667,0.001111111
568,101,1,0.4848,-0.5,-0.45,0.0025
569,101,1,0.749,-0.5,-0.433333333,0.004444444
570,101,1,0.6209,-0.5,-0.416666667,0.006944444
571,101,1,0.5245,-0.5,-0.4,0.01
572,101,1,0.5011,-0.5,-0.383333333,0.013611111
573,101,1,0.4686,-0.5,-0.366666667,0.017777778
574,101,1,0.7245,-0.5,-0.35,0.0225
575,101,1,0.6209,-0.5,-0.333333333,0.027777778
576,101,1,0.6364,-0.5,-0.316666667,0.033611111
577,101,1,0.6289,-0.5,-0.3,0.04
578,101,1,0.557,-0.5,-0.283333333,0.046944444
579,101,1,0.6683,-0.5,-0.266666667,0.054444444
580,101,1,0.5569,-0.5,-0.25,0.0625
581,101,1,0.477,-0.5,-0.233333333,0.071111111
582,101,1,0.6368,-0.5,-0.216666667,0.080277778
583,101,0,0.6208,-0.5,-0.2,0.09
584,101,1,0.7245,-0.5,-0.2,0.09
585,101,1,0.5244,-0.5,-0.183333333,0.100277778
586,101,1,0.0434,-0.5,-0.166666667,0.111111111
587,101,1,0.7248,-0.5,-0.15,0.1225
588,101,1,0.5571,-0.5,-0.133333333,0.134444444
589,101,0,0.5089,-0.5,-0.116666667,0.146944444
590,101,1,0.6126,-0.5,-0.116666667,0.146944444
591,101,0,0.0452,-0.5,-0.1,0.16
592,101,1,0.5652,-0.5,-0.1,0.16
593,101,0,0.5246,-0.5,-0.083333333,0.173611111
594,101,1,0.7248,-0.5,-0.083333333,0.173611111
595,101,1,0.7009,-0.5,-0.066666667,0.187777778
596,101,0,0.6522,-0.5,-0.05,0.2025
597,101,1,0.7169,-0.5,-0.05,0.2025
598,101,0,0.2001,-0.5,-0.033333333,0.217777778
599,101,0,0.0016,-0.5,-0.033333333,0.217777778
600,101,1,0.5174,-0.5,-0.033333333,0.217777778
601,101,1,0.7493,-0.5,-0.016666667,0.233611111
602,101,0,0.1019,-0.5,0,0.25
603,101,1,0.0405,-0.5,0,0.25
604,101,1,0.6051,-0.5,0.016666667,0.266944444
605,101,0,0.1174,-0.5,0.033333333,0.284444444
606,101,1,0.5095,-0.5,0.033333333,0.284444444
607,101,1,0.676,-0.5,0.05,0.3025
608,101,1,0.5492,-0.5,0.066666667,0.321111111
609,101,1,0.5326,-0.5,0.083333333,0.340277778
610,101,1,0.7247,-0.5,0.1,0.36
611,101,1,0.5328,-0.5,0.116666667,0.380277778
612,101,1,0.4927,-0.5,0.133333333,0.401111111
613,101,1,0.5807,-0.5,0.15,0.4225
614,101,1,0.501,-0.5,0.166666667,0.444444444
615,101,0,0.6123,-0.5,0.183333333,0.466944444
616,101,1,0.6047,-0.5,0.183333333,0.466944444
617,101,1,0.5169,-0.5,0.2,0.49
618,101,1,0.6207,-0.5,0.216666667,0.513611111
619,101,1,0.677,-0.5,0.233333333,0.537777778
620,101,1,0.5964,-0.5,0.25,0.5625
621,101,1,0.5571,-0.5,0.266666667,0.587777778
622,101,1,0.4925,-0.5,0.283333333,0.613611111
623,101,1,0.5091,-0.5,0.3,0.64
624,101,1,0.6285,-0.5,0.316666667,0.666944444
625,101,1,0.6053,-0.5,0.333333333,0.694444444
626,101,1,0.7168,-0.5,0.35,0.7225
627,101,1,0.5319,-0.5,0.366666667,0.751111111
628,101,1,0.7569,-0.5,0.383333333,0.780277778
629,101,1,0.6607,-0.5,0.4,0.81
630,101,1,0.645,-0.5,0.416666667,0.840277778
631,101,1,0.6206,-0.5,0.433333333,0.871111111
632,101,1,0.6927,-0.5,0.45,0.9025
633,101,1,0.5885,-0.5,0.466666667,0.934444444
634,101,1,0.6447,-0.5,0.483333333,0.966944444
635,101,1,0.5273,0.5,-0.5,0
636,101,1,0.5804,0.5,-0.483333333,0.000277778
637,101,1,0.5073,0.5,-0.466666667,0.001111111
638,101,1,0.6125,0.5,-0.45,0.0025
639,101,1,0.5319,0.5,-0.433333333,0.004444444
640,101,1,0.5163,0.5,-0.416666667,0.006944444
641,101,0,0.4925,0.5,-0.4,0.01
642,101,1,0.5475,0.5,-0.4,0.01
643,101,1,0.6196,0.5,-0.383333333,0.013611111
644,101,0,0.4755,0.5,-0.366666667,0.017777778
645,101,0,0.0678,0.5,-0.366666667,0.017777778
646,101,1,0.5643,0.5,-0.366666667,0.017777778
647,101,1,0.644,0.5,-0.35,0.0225
648,101,1,0.5077,0.5,-0.333333333,0.027777778
649,101,1,0.636,0.5,-0.316666667,0.033611111
650,101,1,0.5642,0.5,-0.3,0.04
651,101,1,0.6919,0.5,-0.283333333,0.046944444
652,101,1,0.5961,0.5,-0.266666667,0.054444444
653,101,1,0.716,0.5,-0.25,0.0625
654,101,1,0.4438,0.5,-0.233333333,0.071111111
655,101,1,0.6842,0.5,-0.216666667,0.080277778
656,101,1,0.6439,0.5,-0.2,0.09
657,101,1,0.685,0.5,-0.183333333,0.100277778
658,101,1,0.5256,0.5,-0.166666667,0.111111111
659,101,1,0.4994,0.5,-0.15,0.1225
660,101,0,0.5164,0.5,-0.133333333,0.134444444
661,101,0,0.1978,0.5,-0.133333333,0.134444444
662,101,1,0.4834,0.5,-0.133333333,0.134444444
663,101,1,0.5398,0.5,-0.116666667,0.146944444
664,101,1,0.7569,0.5,-0.1,0.16
665,101,1,0.5401,0.5,-0.083333333,0.173611111
666,101,1,0.6444,0.5,-0.066666667,0.187777778
667,101,1,0.5477,0.5,-0.05,0.2025
668,101,1,0.5407,0.5,-0.033333333,0.217777778
669,101,1,0.7473,0.5,-0.016666667,0.233611111
670,101,1,0.74,0.5,0,0.25
671,101,1,0.676,0.5,0.016666667,0.266944444
672,101,0,0.7326,0.5,0.033333333,0.284444444
673,101,0,0.3236,0.5,0.033333333,0.284444444
674,101,0,0.0234,0.5,0.033333333,0.284444444
675,101,0,0.1143,0.5,0.033333333,0.284444444
676,101,0,0.0989,0.5,0.033333333,0.284444444
677,101,1,0.4841,0.5,0.033333333,0.284444444
678,101,1,0.6672,0.5,0.05,0.3025
679,101,1,0.5781,0.5,0.066666667,0.321111111
680,101,1,0.6284,0.5,0.083333333,0.340277778
681,101,1,0.5158,0.5,0.1,0.36
682,101,1,0.6924,0.5,0.116666667,0.380277778
683,101,0,0.4922,0.5,0.133333333,0.401111111
684,101,0,0.1452,0.5,0.133333333,0.401111111
685,101,0,0.0512,0.5,0.133333333,0.401111111
686,101,1,0.6044,0.5,0.133333333,0.401111111
687,101,1,0.5559,0.5,0.15,0.4225
688,101,0,0.1057,0.5,0.166666667,0.444444444
689,101,1,0.5723,0.5,0.166666667,0.444444444
690,101,1,0.5805,0.5,0.183333333,0.466944444
691,101,1,0.5725,0.5,0.2,0.49
692,101,1,0.6036,0.5,0.216666667,0.513611111
693,101,1,0.6044,0.5,0.233333333,0.537777778
694,101,1,0.5797,0.5,0.25,0.5625
695,101,1,0.7077,0.5,0.266666667,0.587777778
696,101,1,0.5878,0.5,0.283333333,0.613611111
697,101,1,0.6442,0.5,0.3,0.64
698,101,1,0.6358,0.5,0.316666667,0.666944444
699,101,1,0.5881,0.5,0.333333333,0.694444444
700,101,0,0.0768,0.5,0.35,0.7225
701,101,1,0.5881,0.5,0.35,0.7225
702,101,1,0.5007,0.5,0.366666667,0.751111111
703,101,1,0.524,0.5,0.383333333,0.780277778
704,101,1,0.5964,0.5,0.4,0.81
705,101,1,0.7,0.5,0.416666667,0.840277778
706,101,1,0.4841,0.5,0.433333333,0.871111111
707,101,1,0.6593,0.5,0.45,0.9025
708,101,1,0.6202,0.5,0.466666667,0.934444444
709,101,0,0.588,0.5,0.483333333,0.966944444
710,101,1,0.4678,0.5,0.483333333,0.966944444
711,101,1,0.5145,-0.5,-0.5,0
712,101,1,0.5648,-0.5,-0.483333333,0.000277778
713,101,1,0.4688,-0.5,-0.466666667,0.001111111
714,101,1,0.4285,-0.5,-0.45,0.0025
715,101,1,0.6367,-0.5,-0.433333333,0.004444444
716,101,1,0.4847,-0.5,-0.416666667,0.006944444
717,101,1,0.6048,-0.5,-0.4,0.01
718,101,1,0.4606,-0.5,-0.383333333,0.013611111
719,101,1,0.4849,-0.5,-0.366666667,0.017777778
720,101,1,0.5649,-0.5,-0.35,0.0225
721,101,1,0.4688,-0.5,-0.333333333,0.027777778
722,101,1,0.5724,-0.5,-0.316666667,0.033611111
723,101,1,0.6766,-0.5,-0.3,0.04
724,101,1,0.5646,-0.5,-0.283333333,0.046944444
725,101,1,0.5728,-0.5,-0.266666667,0.054444444
726,101,1,0.5088,-0.5,-0.25,0.0625
727,101,1,0.5969,-0.5,-0.233333333,0.071111111
728,101,1,0.5886,-0.5,-0.216666667,0.080277778
729,101,1,0.7169,-0.5,-0.2,0.09
730,101,1,0.6202,-0.5,-0.183333333,0.100277778
731,101,1,0.7172,-0.5,-0.166666667,0.111111111
732,101,1,0.6286,-0.5,-0.15,0.1225
733,101,1,0.5005,-0.5,-0.133333333,0.134444444
734,101,1,0.7327,-0.5,-0.116666667,0.146944444
735,101,1,0.5245,-0.5,-0.1,0.16
736,101,1,0.661,-0.5,-0.083333333,0.173611111
737,101,1,0.6283,-0.5,-0.066666667,0.187777778
738,101,1,0.6045,-0.5,-0.05,0.2025
739,101,1,0.6369,-0.5,-0.033333333,0.217777778
740,101,1,0.5086,-0.5,-0.016666667,0.233611111
741,101,1,0.5807,-0.5,0,0.25
742,101,1,0.7009,-0.5,0.016666667,0.266944444
743,101,0,0.4611,-0.5,0.033333333,0.284444444
744,101,1,0.3563,-0.5,0.033333333,0.284444444
745,101,0,0.3724,-0.5,0.05,0.3025
746,101,1,0.6131,-0.5,0.05,0.3025
747,101,1,0.524,-0.5,0.066666667,0.321111111
748,101,1,0.7171,-0.5,0.083333333,0.340277778
749,101,0,0.5649,-0.5,0.1,0.36
750,101,1,0.6129,-0.5,0.1,0.36
751,101,1,0.6209,-0.5,0.116666667,0.380277778
752,101,1,0.7404,-0.5,0.133333333,0.401111111
753,101,1,0.5406,-0.5,0.15,0.4225
754,101,1,0.5248,-0.5,0.166666667,0.444444444
755,101,0,0.4927,-0.5,0.183333333,0.466944444
756,101,0,0.618,-0.5,0.183333333,0.466944444
757,101,0,0.1386,-0.5,0.183333333,0.466944444
758,101,1,0.5325,-0.5,0.183333333,0.466944444
759,101,1,0.5892,-0.5,0.2,0.49
760,101,1,0.6449,-0.5,0.216666667,0.513611111
761,101,1,0.7402,-0.5,0.233333333,0.537777778
762,101,1,0.6992,-0.5,0.25,0.5625
763,101,1,0.7168,-0.5,0.266666667,0.587777778
764,101,1,0.741,-0.5,0.283333333,0.613611111
765,101,1,0.5006,-0.5,0.3,0.64
766,101,1,0.5325,-0.5,0.316666667,0.666944444
767,101,1,0.5246,-0.5,0.333333333,0.694444444
768,101,1,0.6211,-0.5,0.35,0.7225
769,101,0,0.5966,-0.5,0.366666667,0.751111111
770,101,0,0.6439,-0.5,0.366666667,0.751111111
771,101,0,0.2409,-0.5,0.366666667,0.751111111
772,101,0,0.511,-0.5,0.366666667,0.751111111
773,101,1,0.68,-0.5,0.366666667,0.751111111
774,101,0,0.5647,-0.5,0.383333333,0.780277778
775,101,0,0.1174,-0.5,0.383333333,0.780277778
776,101,1,0.6074,-0.5,0.383333333,0.780277778
777,101,0,0.5324,-0.5,0.4,0.81
778,101,0,0.5739,-0.5,0.4,0.81
779,101,1,0.4528,-0.5,0.4,0.81
780,101,1,0.701,-0.5,0.416666667,0.840277778
781,101,1,0.5395,-0.5,0.433333333,0.871111111
782,101,1,0.6527,-0.5,0.45,0.9025
783,101,1,0.6928,-0.5,0.466666667,0.934444444
784,101,0,0.0078,-0.5,0.483333333,0.966944444
785,101,1,0.5965,-0.5,0.483333333,0.966944444
786,101,1,0.5308,0.5,-0.5,0
787,101,1,0.5158,0.5,-0.483333333,0.000277778
788,101,1,0.4918,0.5,-0.466666667,0.001111111
789,101,1,0.4835,0.5,-0.45,0.0025
790,101,1,0.4689,0.5,-0.433333333,0.004444444
791,101,1,0.4997,0.5,-0.416666667,0.006944444
792,101,1,0.4766,0.5,-0.4,0.01
793,101,1,0.5478,0.5,-0.383333333,0.013611111
794,101,1,0.4837,0.5,-0.366666667,0.017777778
795,101,1,0.4918,0.5,-0.35,0.0225
796,101,1,0.5718,0.5,-0.333333333,0.027777778
797,101,1,0.5238,0.5,-0.316666667,0.033611111
798,101,1,0.5162,0.5,-0.3,0.04
799,101,1,0.5322,0.5,-0.283333333,0.046944444
800,101,1,0.4276,0.5,-0.266666667,0.054444444
801,101,1,0.6198,0.5,-0.25,0.0625
802,101,1,0.6199,0.5,-0.233333333,0.071111111
803,101,1,0.5795,0.5,-0.216666667,0.080277778
804,101,1,0.6196,0.5,-0.2,0.09
805,101,1,0.4841,0.5,-0.183333333,0.100277778
806,101,1,0.6759,0.5,-0.166666667,0.111111111
807,101,1,0.5566,0.5,-0.15,0.1225
808,101,1,0.5243,0.5,-0.133333333,0.134444444
809,101,0,0.5321,0.5,-0.116666667,0.146944444
810,101,1,0.6754,0.5,-0.116666667,0.146944444
811,101,1,0.4851,0.5,-0.1,0.16
812,101,1,0.508,0.5,-0.083333333,0.173611111
813,101,1,0.6603,0.5,-0.066666667,0.187777778
814,101,1,0.6279,0.5,-0.05,0.2025
815,101,1,0.5796,0.5,-0.033333333,0.217777778
816,101,1,0.5396,0.5,-0.016666667,0.233611111
817,101,1,0.7003,0.5,0,0.25
818,101,1,0.5799,0.5,0.016666667,0.266944444
819,101,1,0.5879,0.5,0.033333333,0.284444444
820,101,1,0.5158,0.5,0.05,0.3025
821,101,1,0.5716,0.5,0.066666667,0.321111111
822,101,1,0.4523,0.5,0.083333333,0.340277778
823,101,1,0.6752,0.5,0.1,0.36
824,101,1,0.5565,0.5,0.116666667,0.380277778
825,101,1,0.5072,0.5,0.133333333,0.401111111
826,101,1,0.5351,0.5,0.15,0.4225
827,101,0,0.0375,0.5,0.166666667,0.444444444
828,101,1,0.5811,0.5,0.166666667,0.444444444
829,101,1,0.596,0.5,0.183333333,0.466944444
830,101,1,0.5249,0.5,0.2,0.49
831,101,1,0.4919,0.5,0.216666667,0.513611111
832,101,1,0.7075,0.5,0.233333333,0.537777778
833,101,1,0.6041,0.5,0.25,0.5625
834,101,1,0.5637,0.5,0.266666667,0.587777778
835,101,1,0.6044,0.5,0.283333333,0.613611111
836,101,1,0.7473,0.5,0.3,0.64
837,101,1,0.6513,0.5,0.316666667,0.666944444
838,101,1,0.5331,0.5,0.333333333,0.694444444
839,101,1,0.5,0.5,0.35,0.7225
840,101,1,0.5879,0.5,0.366666667,0.751111111
841,101,1,0.0402,0.5,0.383333333,0.780277778
842,101,0,0.1025,0.5,0.4,0.81
843,101,1,0.5565,0.5,0.4,0.81
844,101,1,0.5243,0.5,0.416666667,0.840277778
845,101,0,0.7402,0.5,0.433333333,0.871111111
846,101,1,0.7077,0.5,0.433333333,0.871111111
847,101,1,0.0804,0.5,0.45,0.9025
848,101,1,0.5873,0.5,0.466666667,0.934444444
849,101,1,0.5241,0.5,0.483333333,0.966944444
850,101,1,0.4782,0.5,-0.5,0
851,101,1,0.5479,0.5,-0.483333333,0.000277778
852,101,0,0.4921,0.5,-0.466666667,0.001111111
853,101,1,0.5642,0.5,-0.466666667,0.001111111
854,101,1,0.5238,0.5,-0.45,0.0025
855,101,1,0.4836,0.5,-0.433333333,0.004444444
856,101,1,0.4199,0.5,-0.416666667,0.006944444
857,101,1,0.5316,0.5,-0.4,0.01
858,101,1,0.4276,0.5,-0.383333333,0.013611111
859,101,1,0.6288,0.5,-0.366666667,0.017777778
860,101,1,0.516,0.5,-0.35,0.0225
861,101,1,0.6839,0.5,-0.333333333,0.027777778
862,101,1,0.6518,0.5,-0.316666667,0.033611111
863,101,1,0.58,0.5,-0.3,0.04
864,101,1,0.4762,0.5,-0.283333333,0.046944444
865,101,1,0.636,0.5,-0.266666667,0.054444444
866,101,1,0.5796,0.5,-0.25,0.0625
867,101,1,0.6758,0.5,-0.233333333,0.071111111
868,101,1,0.5553,0.5,-0.216666667,0.080277778
869,101,1,0.4587,0.5,-0.2,0.09
870,101,1,0.7401,0.5,-0.183333333,0.100277778
871,101,1,0.6035,0.5,-0.166666667,0.111111111
872,101,1,0.5556,0.5,-0.15,0.1225
873,101,1,0.5321,0.5,-0.133333333,0.134444444
874,101,1,0.7075,0.5,-0.116666667,0.146944444
875,101,1,0.4602,0.5,-0.1,0.16
876,101,1,0.4915,0.5,-0.083333333,0.173611111
877,101,0,0.5472,0.5,-0.066666667,0.187777778
878,101,1,0.5479,0.5,-0.066666667,0.187777778
879,101,0,0.5556,0.5,-0.05,0.2025
880,101,1,0.0377,0.5,-0.05,0.2025
881,101,1,0.6683,0.5,-0.033333333,0.217777778
882,101,1,0.5558,0.5,-0.016666667,0.233611111
883,101,1,0.555,0.5,0,0.25
884,101,1,0.6675,0.5,0.016666667,0.266944444
885,101,1,0.6596,0.5,0.033333333,0.284444444
886,101,1,0.6357,0.5,0.05,0.3025
887,101,0,0.6682,0.5,0.066666667,0.321111111
888,101,1,0.147,0.5,0.066666667,0.321111111
889,101,1,0.6356,0.5,0.083333333,0.340277778
890,101,1,0.5557,0.5,0.1,0.36
891,101,1,0.5638,0.5,0.116666667,0.380277778
892,101,1,0.5637,0.5,0.133333333,0.401111111
893,101,1,0.5477,0.5,0.15,0.4225
894,101,1,0.6992,0.5,0.166666667,0.444444444
895,101,1,0.5159,0.5,0.183333333,0.466944444
896,101,1,0.5078,0.5,0.2,0.49
897,101,0,0.5232,0.5,0.216666667,0.513611111
898,101,1,0.4042,0.5,0.216666667,0.513611111
899,101,0,0.0002,0.5,0.233333333,0.537777778
900,101,0,0.0905,0.5,0.233333333,0.537777778
901,101,1,0.6518,0.5,0.233333333,0.537777778
902,101,1,0.4518,0.5,0.25,0.5625
903,101,1,0.5717,0.5,0.266666667,0.587777778
904,101,0,0.5398,0.5,0.283333333,0.613611111
905,101,0,0.2515,0.5,0.283333333,0.613611111
906,101,1,0.5475,0.5,0.283333333,0.613611111
907,101,1,0.7399,0.5,0.3,0.64
908,101,1,0.6518,0.5,0.316666667,0.666944444
909,101,1,0.6037,0.5,0.333333333,0.694444444
910,101,1,0.085,0.5,0.35,0.7225
911,101,0,0.7396,0.5,0.366666667,0.751111111
912,101,1,0.6757,0.5,0.366666667,0.751111111
913,101,1,0.7165,0.5,0.383333333,0.780277778
914,101,0,0.0229,0.5,0.4,0.81
915,101,1,0.6273,0.5,0.4,0.81
916,101,1,0.5798,0.5,0.416666667,0.840277778
917,101,1,0.5796,0.5,0.433333333,0.871111111
918,101,1,0.5312,0.5,0.45,0.9025
919,101,1,0.5884,0.5,0.466666667,0.934444444
920,101,0,0.4762,0.5,0.483333333,0.966944444
921,101,1,0.7329,0.5,0.483333333,0.966944444
922,101,1,0.5116,0.5,-0.5,0
923,101,1,0.5632,0.5,-0.483333333,0.000277778
924,101,1,0.556,0.5,-0.466666667,0.001111111
925,101,1,0.5557,0.5,-0.45,0.0025
926,101,1,0.5806,0.5,-0.433333333,0.004444444
927,101,1,0.4756,0.5,-0.416666667,0.006944444
928,101,1,0.4839,0.5,-0.4,0.01
929,101,1,0.4837,0.5,-0.383333333,0.013611111
930,101,0,0.4917,0.5,-0.366666667,0.017777778
931,101,1,0.6198,0.5,-0.366666667,0.017777778
932,101,1,0.5234,0.5,-0.35,0.0225
933,101,1,0.5719,0.5,-0.333333333,0.027777778
934,101,1,0.6196,0.5,-0.316666667,0.033611111
935,101,1,0.5477,0.5,-0.3,0.04
936,101,1,0.7082,0.5,-0.283333333,0.046944444
937,101,1,0.5632,0.5,-0.266666667,0.054444444
938,101,1,0.6435,0.5,-0.25,0.0625
939,101,1,0.4916,0.5,-0.233333333,0.071111111
940,101,1,0.4361,0.5,-0.216666667,0.080277778
941,101,1,0.4595,0.5,-0.2,0.09
942,101,1,0.6203,0.5,-0.183333333,0.100277778
943,101,1,0.6043,0.5,-0.166666667,0.111111111
944,101,1,0.54,0.5,-0.15,0.1225
945,101,1,0.5564,0.5,-0.133333333,0.134444444
946,101,1,0.4835,0.5,-0.116666667,0.146944444
947,101,0,0.6919,0.5,-0.1,0.16
948,101,1,0.2762,0.5,-0.1,0.16
949,101,1,0.4599,0.5,-0.083333333,0.173611111
950,101,1,0.5386,0.5,-0.066666667,0.187777778
951,101,1,0.7483,0.5,-0.05,0.2025
952,101,1,0.6835,0.5,-0.033333333,0.217777778
953,101,1,0.5398,0.5,-0.016666667,0.233611111
954,101,0,0.0465,0.5,0,0.25
955,101,1,0.4442,0.5,0,0.25
956,101,1,0.4355,0.5,0.016666667,0.266944444
957,101,1,0.7077,0.5,0.033333333,0.284444444
958,101,1,0.6596,0.5,0.05,0.3025
959,101,0,0.0788,0.5,0.066666667,0.321111111
960,101,1,0.5798,0.5,0.066666667,0.321111111
961,101,1,0.708,0.5,0.083333333,0.340277778
962,101,1,0.4359,0.5,0.1,0.36
963,101,1,0.3956,0.5,0.116666667,0.380277778
964,101,1,0.4836,0.5,0.133333333,0.401111111
965,101,1,0.5562,0.5,0.15,0.4225
966,101,0,0.532,0.5,0.166666667,0.444444444
967,101,0,0.2358,0.5,0.166666667,0.444444444
968,101,1,0.5564,0.5,0.166666667,0.444444444
969,101,1,0.5553,0.5,0.183333333,0.466944444
970,101,1,0.6758,0.5,0.2,0.49
971,101,0,0.0202,0.5,0.216666667,0.513611111
972,101,1,0.7142,0.5,0.216666667,0.513611111
973,101,0,0.5322,0.5,0.233333333,0.537777778
974,101,0,0.1012,0.5,0.233333333,0.537777778
975,101,1,0.6604,0.5,0.233333333,0.537777778
976,101,1,0.6523,0.5,0.25,0.5625
977,101,0,0.4984,0.5,0.266666667,0.587777778
978,101,1,0.6915,0.5,0.266666667,0.587777778
979,101,1,0.6358,0.5,0.283333333,0.613611111
980,101,0,0.6196,0.5,0.3,0.64
981,101,1,0.1086,0.5,0.3,0.64
982,101,1,0.5162,0.5,0.316666667,0.666944444
983,101,0,0.6756,0.5,0.333333333,0.694444444
984,101,0,0.6038,0.5,0.333333333,0.694444444
985,101,1,0.6358,0.5,0.333333333,0.694444444
986,101,1,0.6194,0.5,0.35,0.7225
987,101,0,0.5965,0.5,0.366666667,0.751111111
988,101,1,0.6359,0.5,0.366666667,0.751111111
989,101,1,0.6196,0.5,0.383333333,0.780277778
990,101,1,0.5715,0.5,0.4,0.81
991,101,1,0.4997,0.5,0.416666667,0.840277778
992,101,1,0.0423,0.5,0.433333333,0.871111111
993,101,1,0.4844,0.5,0.45,0.9025
994,101,1,0.5483,0.5,0.466666667,0.934444444
995,101,1,0.5483,0.5,0.483333333,0.966944444
996,101,1,0.535,0.5,-0.5,0
997,101,1,0.499,0.5,-0.483333333,0.000277778
998,101,1,0.476,0.5,-0.466666667,0.001111111
999,101,1,0.476,0.5,-0.45,0.0025
1000,101,1,0.5639,0.5,-0.433333333,0.004444444
1001,101,1,0.4517,0.5,-0.416666667,0.006944444
1002,101,1,0.5719,0.5,-0.4,0.01
1003,101,1,0.4679,0.5,-0.383333333,0.013611111
1004,101,1,0.4762,0.5,-0.366666667,0.017777778
1005,101,1,0.6275,0.5,-0.35,0.0225
1006,101,1,0.5877,0.5,-0.333333333,0.027777778
1007,101,1,0.7396,0.5,-0.316666667,0.033611111
1008,101,1,0.5647,0.5,-0.3,0.04
1009,101,0,0.0538,0.5,-0.283333333,0.046944444
1010,101,0,0.6036,0.5,-0.283333333,0.046944444
1011,101,1,0.5555,0.5,-0.283333333,0.046944444
1012,101,1,0.5403,0.5,-0.266666667,0.054444444
1013,101,1,0.4917,0.5,-0.25,0.0625
1014,101,1,0.4597,0.5,-0.233333333,0.071111111
1015,101,1,0.5877,0.5,-0.216666667,0.080277778
1016,101,1,0.6756,0.5,-0.2,0.09
1017,101,1,0.4846,0.5,-0.183333333,0.100277778
1018,101,1,0.58,0.5,-0.166666667,0.111111111
1019,101,1,0.4752,0.5,-0.15,0.1225
1020,101,1,0.6509,0.5,-0.133333333,0.134444444
1021,101,1,0.5478,0.5,-0.116666667,0.146944444
1022,101,1,0.5,0.5,-0.1,0.16
1023,101,1,0.5555,0.5,-0.083333333,0.173611111
1024,101,1,0.5879,0.5,-0.066666667,0.187777778
1025,101,1,0.5154,0.5,-0.05,0.2025
1026,101,1,0.5631,0.5,-0.033333333,0.217777778
1027,101,1,0.4763,0.5,-0.016666667,0.233611111
1028,101,1,0.4761,0.5,0,0.25
1029,101,0,0.5072,0.5,0.016666667,0.266944444
1030,101,0,0.0442,0.5,0.016666667,0.266944444
1031,101,0,0.5969,0.5,0.016666667,0.266944444
1032,101,1,0.6361,0.5,0.016666667,0.266944444
1033,101,1,0.5317,0.5,0.033333333,0.284444444
1034,101,0,0.5398,0.5,0.05,0.3025
1035,101,0,0.3234,0.5,0.05,0.3025
1036,101,0,0.4764,0.5,0.05,0.3025
1037,101,0,0.604,0.5,0.05,0.3025
1038,101,1,0.5957,0.5,0.05,0.3025
1039,101,0,0.508,0.5,0.066666667,0.321111111
1040,101,1,0.4524,0.5,0.066666667,0.321111111
1041,101,1,0.5803,0.5,0.083333333,0.340277778
1042,101,1,0.7241,0.5,0.1,0.36
1043,101,1,0.6034,0.5,0.116666667,0.380277778
1044,101,1,0.5798,0.5,0.133333333,0.401111111
1045,101,1,0.676,0.5,0.15,0.4225
